path,label,name,prediction
C:/Users/tuana/Project_SLC/alldata/val/3/im 017456.jpg,3,3,3
C:/Users/tuana/Project_SLC/alldata/val/3/im 017457.jpg,3,3,3
C:/Users/tuana/Project_SLC/alldata/val/3/im 017458.jpg,3,3,3
C:/Users/tuana/Project_SLC/alldata/val/3/im 017459.jpg,3,3,3
C:/Users/tuana/Project_SLC/alldata/val/3/im 017460.jpg,3,3,3
C:/Users/tuana/Project_SLC/alldata/val/3/im 017461.jpg,3,3,3
C:/Users/tuana/Project_SLC/alldata/val/3/im 017462.jpg,3,3,3
C:/Users/tuana/Project_SLC/alldata/val/3/im 017463.jpg,3,3,3
C:/Users/tuana/Project_SLC/alldata/val/3/im 017464.jpg,3,3,3
C:/Users/tuana/Project_SLC/alldata/val/3/im 017465.jpg,3,3,3
C:/Users/tuana/Project_SLC/alldata/val/3/im 017466.jpg,3,3,3
C:/Users/tuana/Project_SLC/alldata/val/3/im 017467.jpg,3,3,3
C:/Users/tuana/Project_SLC/alldata/val/3/im 017468.jpg,3,3,3
C:/Users/tuana/Project_SLC/alldata/val/3/im 017469.jpg,3,3,3
C:/Users/tuana/Project_SLC/alldata/val/3/im 017470.jpg,3,3,3
C:/Users/tuana/Project_SLC/alldata/val/3/im 017471.jpg,3,3,3
C:/Users/tuana/Project_SLC/alldata/val/3/im 017472.jpg,3,3,3
C:/Users/tuana/Project_SLC/alldata/val/3/im 017473.jpg,3,3,3
C:/Users/tuana/Project_SLC/alldata/val/3/im 017474.jpg,3,3,3
C:/Users/tuana/Project_SLC/alldata/val/3/im 017475.jpg,3,3,3
C:/Users/tuana/Project_SLC/alldata/val/3/im 017476.jpg,3,3,3
C:/Users/tuana/Project_SLC/alldata/val/3/im 017477.jpg,3,3,6
C:/Users/tuana/Project_SLC/alldata/val/3/im 017478.jpg,3,3,3
C:/Users/tuana/Project_SLC/alldata/val/3/im 017479.jpg,3,3,3
C:/Users/tuana/Project_SLC/alldata/val/3/im 017480.jpg,3,3,3
C:/Users/tuana/Project_SLC/alldata/val/3/im 017481.jpg,3,3,3
C:/Users/tuana/Project_SLC/alldata/val/3/im 017482.jpg,3,3,3
C:/Users/tuana/Project_SLC/alldata/val/3/im 017483.jpg,3,3,3
C:/Users/tuana/Project_SLC/alldata/val/3/im 017484.jpg,3,3,3
C:/Users/tuana/Project_SLC/alldata/val/3/im 017485.jpg,3,3,3
C:/Users/tuana/Project_SLC/alldata/val/3/im 017486.jpg,3,3,3
C:/Users/tuana/Project_SLC/alldata/val/3/im 017487.jpg,3,3,3
C:/Users/tuana/Project_SLC/alldata/val/3/im 017488.jpg,3,3,3
C:/Users/tuana/Project_SLC/alldata/val/3/im 017489.jpg,3,3,3
C:/Users/tuana/Project_SLC/alldata/val/3/im 017490.jpg,3,3,3
C:/Users/tuana/Project_SLC/alldata/val/3/im 017491.jpg,3,3,3
C:/Users/tuana/Project_SLC/alldata/val/3/im 017492.jpg,3,3,3
C:/Users/tuana/Project_SLC/alldata/val/3/im 017493.jpg,3,3,3
C:/Users/tuana/Project_SLC/alldata/val/3/im 017494.jpg,3,3,3
C:/Users/tuana/Project_SLC/alldata/val/3/im 017495.jpg,3,3,3
C:/Users/tuana/Project_SLC/alldata/val/3/im 017496.jpg,3,3,3
C:/Users/tuana/Project_SLC/alldata/val/3/im 017497.jpg,3,3,3
C:/Users/tuana/Project_SLC/alldata/val/3/im 017498.jpg,3,3,3
C:/Users/tuana/Project_SLC/alldata/val/3/im 017499.jpg,3,3,3
C:/Users/tuana/Project_SLC/alldata/val/3/im 017500.jpg,3,3,3
C:/Users/tuana/Project_SLC/alldata/val/3/im 017501.jpg,3,3,3
C:/Users/tuana/Project_SLC/alldata/val/3/im 017502.jpg,3,3,3
C:/Users/tuana/Project_SLC/alldata/val/3/im 017503.jpg,3,3,3
C:/Users/tuana/Project_SLC/alldata/val/3/im 017504.jpg,3,3,1
C:/Users/tuana/Project_SLC/alldata/val/3/im 017505.jpg,3,3,3
C:/Users/tuana/Project_SLC/alldata/val/3/im 017506.jpg,3,3,3
C:/Users/tuana/Project_SLC/alldata/val/4/im 016593.jpg,4,4,4
C:/Users/tuana/Project_SLC/alldata/val/4/im 016594.jpg,4,4,4
C:/Users/tuana/Project_SLC/alldata/val/4/im 016595.jpg,4,4,4
C:/Users/tuana/Project_SLC/alldata/val/4/im 016596.jpg,4,4,4
C:/Users/tuana/Project_SLC/alldata/val/4/im 016597.jpg,4,4,4
C:/Users/tuana/Project_SLC/alldata/val/4/im 016598.jpg,4,4,4
C:/Users/tuana/Project_SLC/alldata/val/4/im 016599.jpg,4,4,4
C:/Users/tuana/Project_SLC/alldata/val/4/im 016600.jpg,4,4,4
C:/Users/tuana/Project_SLC/alldata/val/4/im 016601.jpg,4,4,4
C:/Users/tuana/Project_SLC/alldata/val/4/im 016602.jpg,4,4,4
C:/Users/tuana/Project_SLC/alldata/val/4/im 016603.jpg,4,4,4
C:/Users/tuana/Project_SLC/alldata/val/4/im 016604.jpg,4,4,4
C:/Users/tuana/Project_SLC/alldata/val/4/im 016605.jpg,4,4,4
C:/Users/tuana/Project_SLC/alldata/val/4/im 016606.jpg,4,4,4
C:/Users/tuana/Project_SLC/alldata/val/4/im 016607.jpg,4,4,4
C:/Users/tuana/Project_SLC/alldata/val/4/im 016608.jpg,4,4,4
C:/Users/tuana/Project_SLC/alldata/val/4/im 016609.jpg,4,4,4
C:/Users/tuana/Project_SLC/alldata/val/4/im 016610.jpg,4,4,4
C:/Users/tuana/Project_SLC/alldata/val/4/im 016611.jpg,4,4,4
C:/Users/tuana/Project_SLC/alldata/val/4/im 016612.jpg,4,4,4
C:/Users/tuana/Project_SLC/alldata/val/4/im 016613.jpg,4,4,4
C:/Users/tuana/Project_SLC/alldata/val/4/im 016614.jpg,4,4,4
C:/Users/tuana/Project_SLC/alldata/val/4/im 016615.jpg,4,4,4
C:/Users/tuana/Project_SLC/alldata/val/4/im 016616.jpg,4,4,4
C:/Users/tuana/Project_SLC/alldata/val/4/im 016617.jpg,4,4,4
C:/Users/tuana/Project_SLC/alldata/val/4/im 016618.jpg,4,4,4
C:/Users/tuana/Project_SLC/alldata/val/4/im 016619.jpg,4,4,4
C:/Users/tuana/Project_SLC/alldata/val/4/im 016620.jpg,4,4,4
C:/Users/tuana/Project_SLC/alldata/val/4/im 016621.jpg,4,4,4
C:/Users/tuana/Project_SLC/alldata/val/4/im 016622.jpg,4,4,4
C:/Users/tuana/Project_SLC/alldata/val/4/im 016623.jpg,4,4,4
C:/Users/tuana/Project_SLC/alldata/val/4/im 016624.jpg,4,4,4
C:/Users/tuana/Project_SLC/alldata/val/4/im 016625.jpg,4,4,6
C:/Users/tuana/Project_SLC/alldata/val/4/im 016626.jpg,4,4,4
C:/Users/tuana/Project_SLC/alldata/val/4/im 016627.jpg,4,4,4
C:/Users/tuana/Project_SLC/alldata/val/4/im 016628.jpg,4,4,4
C:/Users/tuana/Project_SLC/alldata/val/4/im 016629.jpg,4,4,4
C:/Users/tuana/Project_SLC/alldata/val/4/im 016630.jpg,4,4,4
C:/Users/tuana/Project_SLC/alldata/val/4/im 016631.jpg,4,4,4
C:/Users/tuana/Project_SLC/alldata/val/4/im 016632.jpg,4,4,4
C:/Users/tuana/Project_SLC/alldata/val/4/im 016633.jpg,4,4,16
C:/Users/tuana/Project_SLC/alldata/val/4/im 016634.jpg,4,4,4
C:/Users/tuana/Project_SLC/alldata/val/4/im 016635.jpg,4,4,4
C:/Users/tuana/Project_SLC/alldata/val/4/im 016636.jpg,4,4,4
C:/Users/tuana/Project_SLC/alldata/val/4/im 016637.jpg,4,4,4
C:/Users/tuana/Project_SLC/alldata/val/4/im 016638.jpg,4,4,4
C:/Users/tuana/Project_SLC/alldata/val/4/im 016639.jpg,4,4,4
C:/Users/tuana/Project_SLC/alldata/val/4/im 016640.jpg,4,4,4
C:/Users/tuana/Project_SLC/alldata/val/4/im 016641.jpg,4,4,4
C:/Users/tuana/Project_SLC/alldata/val/4/im 016642.jpg,4,4,4
C:/Users/tuana/Project_SLC/alldata/val/4/im 016643.jpg,4,4,4
C:/Users/tuana/Project_SLC/alldata/val/4/im 016644.jpg,4,4,4
C:/Users/tuana/Project_SLC/alldata/val/4/im 016645.jpg,4,4,4
C:/Users/tuana/Project_SLC/alldata/val/4/im 016646.jpg,4,4,4
C:/Users/tuana/Project_SLC/alldata/val/4/im 016647.jpg,4,4,4
C:/Users/tuana/Project_SLC/alldata/val/4/im 016648.jpg,4,4,4
C:/Users/tuana/Project_SLC/alldata/val/4/im 016649.jpg,4,4,5
C:/Users/tuana/Project_SLC/alldata/val/4/im 016650.jpg,4,4,4
C:/Users/tuana/Project_SLC/alldata/val/4/im 016651.jpg,4,4,4
C:/Users/tuana/Project_SLC/alldata/val/4/im 016652.jpg,4,4,4
C:/Users/tuana/Project_SLC/alldata/val/4/im 016653.jpg,4,4,4
C:/Users/tuana/Project_SLC/alldata/val/4/im 016654.jpg,4,4,4
C:/Users/tuana/Project_SLC/alldata/val/4/im 016655.jpg,4,4,4
C:/Users/tuana/Project_SLC/alldata/val/4/im 016656.jpg,4,4,4
C:/Users/tuana/Project_SLC/alldata/val/4/im 016657.jpg,4,4,4
C:/Users/tuana/Project_SLC/alldata/val/4/im 016658.jpg,4,4,4
C:/Users/tuana/Project_SLC/alldata/val/4/im 016659.jpg,4,4,4
C:/Users/tuana/Project_SLC/alldata/val/4/im 016660.jpg,4,4,4
C:/Users/tuana/Project_SLC/alldata/val/4/im 016661.jpg,4,4,4
C:/Users/tuana/Project_SLC/alldata/val/4/im 016662.jpg,4,4,4
C:/Users/tuana/Project_SLC/alldata/val/4/im 016663.jpg,4,4,4
C:/Users/tuana/Project_SLC/alldata/val/4/im 016664.jpg,4,4,4
C:/Users/tuana/Project_SLC/alldata/val/4/im 016665.jpg,4,4,4
C:/Users/tuana/Project_SLC/alldata/val/4/im 016666.jpg,4,4,4
C:/Users/tuana/Project_SLC/alldata/val/4/im 016667.jpg,4,4,4
C:/Users/tuana/Project_SLC/alldata/val/4/im 016668.jpg,4,4,4
C:/Users/tuana/Project_SLC/alldata/val/4/im 016669.jpg,4,4,4
C:/Users/tuana/Project_SLC/alldata/val/4/im 016670.jpg,4,4,4
C:/Users/tuana/Project_SLC/alldata/val/4/im 016671.jpg,4,4,4
C:/Users/tuana/Project_SLC/alldata/val/4/im 016672.jpg,4,4,6
C:/Users/tuana/Project_SLC/alldata/val/4/im 016673.jpg,4,4,4
C:/Users/tuana/Project_SLC/alldata/val/4/im 016674.jpg,4,4,4
C:/Users/tuana/Project_SLC/alldata/val/4/im 016675.jpg,4,4,4
C:/Users/tuana/Project_SLC/alldata/val/4/im 016676.jpg,4,4,4
C:/Users/tuana/Project_SLC/alldata/val/4/im 016677.jpg,4,4,4
C:/Users/tuana/Project_SLC/alldata/val/4/im 016678.jpg,4,4,4
C:/Users/tuana/Project_SLC/alldata/val/4/im 016679.jpg,4,4,4
C:/Users/tuana/Project_SLC/alldata/val/4/im 016680.jpg,4,4,4
C:/Users/tuana/Project_SLC/alldata/val/4/im 016681.jpg,4,4,4
C:/Users/tuana/Project_SLC/alldata/val/4/im 016682.jpg,4,4,4
C:/Users/tuana/Project_SLC/alldata/val/4/im 016683.jpg,4,4,4
C:/Users/tuana/Project_SLC/alldata/val/4/im 016684.jpg,4,4,4
C:/Users/tuana/Project_SLC/alldata/val/4/im 016685.jpg,4,4,4
C:/Users/tuana/Project_SLC/alldata/val/4/im 016686.jpg,4,4,4
C:/Users/tuana/Project_SLC/alldata/val/4/im 016687.jpg,4,4,9
C:/Users/tuana/Project_SLC/alldata/val/4/im 016688.jpg,4,4,3
C:/Users/tuana/Project_SLC/alldata/val/4/im 016689.jpg,4,4,4
C:/Users/tuana/Project_SLC/alldata/val/4/im 016690.jpg,4,4,4
C:/Users/tuana/Project_SLC/alldata/val/4/im 016691.jpg,4,4,4
C:/Users/tuana/Project_SLC/alldata/val/4/im 016692.jpg,4,4,4
C:/Users/tuana/Project_SLC/alldata/val/5/im 020666.jpg,5,5,5
C:/Users/tuana/Project_SLC/alldata/val/5/im 020667.jpg,5,5,5
C:/Users/tuana/Project_SLC/alldata/val/5/im 020668.jpg,5,5,5
C:/Users/tuana/Project_SLC/alldata/val/5/im 020669.jpg,5,5,5
C:/Users/tuana/Project_SLC/alldata/val/5/im 020670.jpg,5,5,5
C:/Users/tuana/Project_SLC/alldata/val/5/im 020671.jpg,5,5,5
C:/Users/tuana/Project_SLC/alldata/val/5/im 020672.jpg,5,5,5
C:/Users/tuana/Project_SLC/alldata/val/5/im 020673.jpg,5,5,5
C:/Users/tuana/Project_SLC/alldata/val/5/im 020674.jpg,5,5,5
C:/Users/tuana/Project_SLC/alldata/val/5/im 020675.jpg,5,5,5
C:/Users/tuana/Project_SLC/alldata/val/5/im 020676.jpg,5,5,13
C:/Users/tuana/Project_SLC/alldata/val/5/im 020677.jpg,5,5,5
C:/Users/tuana/Project_SLC/alldata/val/5/im 020678.jpg,5,5,5
C:/Users/tuana/Project_SLC/alldata/val/5/im 020679.jpg,5,5,5
C:/Users/tuana/Project_SLC/alldata/val/5/im 020680.jpg,5,5,5
C:/Users/tuana/Project_SLC/alldata/val/5/im 020681.jpg,5,5,5
C:/Users/tuana/Project_SLC/alldata/val/5/im 020682.jpg,5,5,5
C:/Users/tuana/Project_SLC/alldata/val/5/im 020683.jpg,5,5,5
C:/Users/tuana/Project_SLC/alldata/val/5/im 020684.jpg,5,5,5
C:/Users/tuana/Project_SLC/alldata/val/5/im 020685.jpg,5,5,5
C:/Users/tuana/Project_SLC/alldata/val/5/im 020686.jpg,5,5,5
C:/Users/tuana/Project_SLC/alldata/val/5/im 020687.jpg,5,5,5
C:/Users/tuana/Project_SLC/alldata/val/5/im 020688.jpg,5,5,5
C:/Users/tuana/Project_SLC/alldata/val/5/im 020689.jpg,5,5,5
C:/Users/tuana/Project_SLC/alldata/val/5/im 020690.jpg,5,5,5
C:/Users/tuana/Project_SLC/alldata/val/5/im 020691.jpg,5,5,5
C:/Users/tuana/Project_SLC/alldata/val/5/im 020692.jpg,5,5,5
C:/Users/tuana/Project_SLC/alldata/val/5/im 020693.jpg,5,5,5
C:/Users/tuana/Project_SLC/alldata/val/5/im 020694.jpg,5,5,5
C:/Users/tuana/Project_SLC/alldata/val/5/im 020695.jpg,5,5,5
C:/Users/tuana/Project_SLC/alldata/val/5/im 020696.jpg,5,5,5
C:/Users/tuana/Project_SLC/alldata/val/5/im 020697.jpg,5,5,5
C:/Users/tuana/Project_SLC/alldata/val/5/im 020698.jpg,5,5,5
C:/Users/tuana/Project_SLC/alldata/val/5/im 020699.jpg,5,5,5
C:/Users/tuana/Project_SLC/alldata/val/5/im 020700.jpg,5,5,5
C:/Users/tuana/Project_SLC/alldata/val/5/im 020701.jpg,5,5,5
C:/Users/tuana/Project_SLC/alldata/val/5/im 020702.jpg,5,5,5
C:/Users/tuana/Project_SLC/alldata/val/5/im 020703.jpg,5,5,5
C:/Users/tuana/Project_SLC/alldata/val/5/im 020704.jpg,5,5,5
C:/Users/tuana/Project_SLC/alldata/val/5/im 020705.jpg,5,5,5
C:/Users/tuana/Project_SLC/alldata/val/5/im 020706.jpg,5,5,5
C:/Users/tuana/Project_SLC/alldata/val/5/im 020707.jpg,5,5,5
C:/Users/tuana/Project_SLC/alldata/val/5/im 020708.jpg,5,5,5
C:/Users/tuana/Project_SLC/alldata/val/5/im 020709.jpg,5,5,5
C:/Users/tuana/Project_SLC/alldata/val/5/im 020710.jpg,5,5,5
C:/Users/tuana/Project_SLC/alldata/val/5/im 020711.jpg,5,5,5
C:/Users/tuana/Project_SLC/alldata/val/5/im 020712.jpg,5,5,5
C:/Users/tuana/Project_SLC/alldata/val/5/im 020713.jpg,5,5,5
C:/Users/tuana/Project_SLC/alldata/val/5/im 020714.jpg,5,5,5
C:/Users/tuana/Project_SLC/alldata/val/5/im 020715.jpg,5,5,5
C:/Users/tuana/Project_SLC/alldata/val/5/im 020716.jpg,5,5,5
C:/Users/tuana/Project_SLC/alldata/val/5/im 020717.jpg,5,5,5
C:/Users/tuana/Project_SLC/alldata/val/5/im 020718.jpg,5,5,5
C:/Users/tuana/Project_SLC/alldata/val/5/im 020719.jpg,5,5,5
C:/Users/tuana/Project_SLC/alldata/val/5/im 020720.jpg,5,5,5
C:/Users/tuana/Project_SLC/alldata/val/5/im 020721.jpg,5,5,5
C:/Users/tuana/Project_SLC/alldata/val/5/im 020722.jpg,5,5,5
C:/Users/tuana/Project_SLC/alldata/val/5/im 020723.jpg,5,5,5
C:/Users/tuana/Project_SLC/alldata/val/5/im 020724.jpg,5,5,5
C:/Users/tuana/Project_SLC/alldata/val/5/im 020725.jpg,5,5,5
C:/Users/tuana/Project_SLC/alldata/val/5/im 020726.jpg,5,5,5
C:/Users/tuana/Project_SLC/alldata/val/5/im 020727.jpg,5,5,5
C:/Users/tuana/Project_SLC/alldata/val/5/im 020728.jpg,5,5,5
C:/Users/tuana/Project_SLC/alldata/val/5/im 020729.jpg,5,5,5
C:/Users/tuana/Project_SLC/alldata/val/5/im 020730.jpg,5,5,5
C:/Users/tuana/Project_SLC/alldata/val/5/im 020731.jpg,5,5,5
C:/Users/tuana/Project_SLC/alldata/val/5/im 020732.jpg,5,5,5
C:/Users/tuana/Project_SLC/alldata/val/5/im 020733.jpg,5,5,5
C:/Users/tuana/Project_SLC/alldata/val/5/im 020734.jpg,5,5,5
C:/Users/tuana/Project_SLC/alldata/val/5/im 020735.jpg,5,5,5
C:/Users/tuana/Project_SLC/alldata/val/5/im 020736.jpg,5,5,5
C:/Users/tuana/Project_SLC/alldata/val/5/im 020737.jpg,5,5,5
C:/Users/tuana/Project_SLC/alldata/val/5/im 020738.jpg,5,5,5
C:/Users/tuana/Project_SLC/alldata/val/5/im 020739.jpg,5,5,5
C:/Users/tuana/Project_SLC/alldata/val/5/im 020740.jpg,5,5,5
C:/Users/tuana/Project_SLC/alldata/val/5/im 020741.jpg,5,5,5
C:/Users/tuana/Project_SLC/alldata/val/5/im 020742.jpg,5,5,5
C:/Users/tuana/Project_SLC/alldata/val/5/im 020743.jpg,5,5,5
C:/Users/tuana/Project_SLC/alldata/val/5/im 020744.jpg,5,5,5
C:/Users/tuana/Project_SLC/alldata/val/5/im 020745.jpg,5,5,5
C:/Users/tuana/Project_SLC/alldata/val/5/im 020746.jpg,5,5,5
C:/Users/tuana/Project_SLC/alldata/val/5/im 020747.jpg,5,5,5
C:/Users/tuana/Project_SLC/alldata/val/5/im 020748.jpg,5,5,5
C:/Users/tuana/Project_SLC/alldata/val/5/im 020749.jpg,5,5,4
C:/Users/tuana/Project_SLC/alldata/val/5/im 020750.jpg,5,5,5
C:/Users/tuana/Project_SLC/alldata/val/5/im 020751.jpg,5,5,5
C:/Users/tuana/Project_SLC/alldata/val/5/im 020752.jpg,5,5,5
C:/Users/tuana/Project_SLC/alldata/val/5/im 020753.jpg,5,5,5
C:/Users/tuana/Project_SLC/alldata/val/5/im 020754.jpg,5,5,5
C:/Users/tuana/Project_SLC/alldata/val/5/im 020755.jpg,5,5,5
C:/Users/tuana/Project_SLC/alldata/val/5/im 020756.jpg,5,5,5
C:/Users/tuana/Project_SLC/alldata/val/5/im 020757.jpg,5,5,5
C:/Users/tuana/Project_SLC/alldata/val/5/im 020758.jpg,5,5,5
C:/Users/tuana/Project_SLC/alldata/val/5/im 020759.jpg,5,5,5
C:/Users/tuana/Project_SLC/alldata/val/5/im 020760.jpg,5,5,5
C:/Users/tuana/Project_SLC/alldata/val/5/im 020761.jpg,5,5,5
C:/Users/tuana/Project_SLC/alldata/val/5/im 020762.jpg,5,5,5
C:/Users/tuana/Project_SLC/alldata/val/5/im 020763.jpg,5,5,5
C:/Users/tuana/Project_SLC/alldata/val/5/im 020764.jpg,5,5,5
C:/Users/tuana/Project_SLC/alldata/val/5/im 020765.jpg,5,5,5
C:/Users/tuana/Project_SLC/alldata/val/6/im 004891.jpg,6,6,6
C:/Users/tuana/Project_SLC/alldata/val/6/im 004892.jpg,6,6,6
C:/Users/tuana/Project_SLC/alldata/val/6/im 004893.jpg,6,6,6
C:/Users/tuana/Project_SLC/alldata/val/6/im 004894.jpg,6,6,16
C:/Users/tuana/Project_SLC/alldata/val/6/im 004895.jpg,6,6,6
C:/Users/tuana/Project_SLC/alldata/val/6/im 004896.jpg,6,6,6
C:/Users/tuana/Project_SLC/alldata/val/6/im 004897.jpg,6,6,6
C:/Users/tuana/Project_SLC/alldata/val/6/im 004898.jpg,6,6,6
C:/Users/tuana/Project_SLC/alldata/val/6/im 004899.jpg,6,6,2
C:/Users/tuana/Project_SLC/alldata/val/6/im 004900.jpg,6,6,6
C:/Users/tuana/Project_SLC/alldata/val/6/im 004901.jpg,6,6,6
C:/Users/tuana/Project_SLC/alldata/val/6/im 004902.jpg,6,6,6
C:/Users/tuana/Project_SLC/alldata/val/6/im 004903.jpg,6,6,6
C:/Users/tuana/Project_SLC/alldata/val/6/im 004904.jpg,6,6,6
C:/Users/tuana/Project_SLC/alldata/val/6/im 004905.jpg,6,6,6
C:/Users/tuana/Project_SLC/alldata/val/6/im 004906.jpg,6,6,9
C:/Users/tuana/Project_SLC/alldata/val/6/im 004907.jpg,6,6,6
C:/Users/tuana/Project_SLC/alldata/val/6/im 004908.jpg,6,6,6
C:/Users/tuana/Project_SLC/alldata/val/6/im 004909.jpg,6,6,4
C:/Users/tuana/Project_SLC/alldata/val/6/im 004910.jpg,6,6,6
C:/Users/tuana/Project_SLC/alldata/val/6/im 004911.jpg,6,6,6
C:/Users/tuana/Project_SLC/alldata/val/6/im 004912.jpg,6,6,6
C:/Users/tuana/Project_SLC/alldata/val/6/im 004913.jpg,6,6,6
C:/Users/tuana/Project_SLC/alldata/val/6/im 004914.jpg,6,6,6
C:/Users/tuana/Project_SLC/alldata/val/6/im 004915.jpg,6,6,9
C:/Users/tuana/Project_SLC/alldata/val/6/im 004916.jpg,6,6,6
C:/Users/tuana/Project_SLC/alldata/val/6/im 004917.jpg,6,6,6
C:/Users/tuana/Project_SLC/alldata/val/6/im 004918.jpg,6,6,6
C:/Users/tuana/Project_SLC/alldata/val/6/im 004919.jpg,6,6,6
C:/Users/tuana/Project_SLC/alldata/val/6/im 004920.jpg,6,6,6
C:/Users/tuana/Project_SLC/alldata/val/6/im 004921.jpg,6,6,6
C:/Users/tuana/Project_SLC/alldata/val/6/im 004922.jpg,6,6,6
C:/Users/tuana/Project_SLC/alldata/val/6/im 004923.jpg,6,6,6
C:/Users/tuana/Project_SLC/alldata/val/6/im 004924.jpg,6,6,6
C:/Users/tuana/Project_SLC/alldata/val/6/im 004925.jpg,6,6,6
C:/Users/tuana/Project_SLC/alldata/val/6/im 004926.jpg,6,6,6
C:/Users/tuana/Project_SLC/alldata/val/6/im 004927.jpg,6,6,6
C:/Users/tuana/Project_SLC/alldata/val/6/im 004928.jpg,6,6,6
C:/Users/tuana/Project_SLC/alldata/val/6/im 004929.jpg,6,6,6
C:/Users/tuana/Project_SLC/alldata/val/6/im 004930.jpg,6,6,7
C:/Users/tuana/Project_SLC/alldata/val/6/im 004931.jpg,6,6,6
C:/Users/tuana/Project_SLC/alldata/val/6/im 004932.jpg,6,6,4
C:/Users/tuana/Project_SLC/alldata/val/6/im 004933.jpg,6,6,6
C:/Users/tuana/Project_SLC/alldata/val/6/im 004934.jpg,6,6,6
C:/Users/tuana/Project_SLC/alldata/val/6/im 004935.jpg,6,6,6
C:/Users/tuana/Project_SLC/alldata/val/6/im 004936.jpg,6,6,6
C:/Users/tuana/Project_SLC/alldata/val/6/im 004937.jpg,6,6,6
C:/Users/tuana/Project_SLC/alldata/val/6/im 004938.jpg,6,6,6
C:/Users/tuana/Project_SLC/alldata/val/6/im 004939.jpg,6,6,6
C:/Users/tuana/Project_SLC/alldata/val/6/im 004940.jpg,6,6,6
C:/Users/tuana/Project_SLC/alldata/val/6/im 004941.jpg,6,6,6
C:/Users/tuana/Project_SLC/alldata/val/6/im 004942.jpg,6,6,6
C:/Users/tuana/Project_SLC/alldata/val/6/im 004943.jpg,6,6,6
C:/Users/tuana/Project_SLC/alldata/val/6/im 004944.jpg,6,6,6
C:/Users/tuana/Project_SLC/alldata/val/6/im 004945.jpg,6,6,6
C:/Users/tuana/Project_SLC/alldata/val/6/im 004946.jpg,6,6,6
C:/Users/tuana/Project_SLC/alldata/val/6/im 004947.jpg,6,6,6
C:/Users/tuana/Project_SLC/alldata/val/6/im 004948.jpg,6,6,6
C:/Users/tuana/Project_SLC/alldata/val/6/im 004949.jpg,6,6,6
C:/Users/tuana/Project_SLC/alldata/val/6/im 004950.jpg,6,6,6
C:/Users/tuana/Project_SLC/alldata/val/6/im 004951.jpg,6,6,6
C:/Users/tuana/Project_SLC/alldata/val/6/im 004952.jpg,6,6,6
C:/Users/tuana/Project_SLC/alldata/val/6/im 004953.jpg,6,6,6
C:/Users/tuana/Project_SLC/alldata/val/6/im 004954.jpg,6,6,6
C:/Users/tuana/Project_SLC/alldata/val/6/im 004955.jpg,6,6,6
C:/Users/tuana/Project_SLC/alldata/val/6/im 004956.jpg,6,6,6
C:/Users/tuana/Project_SLC/alldata/val/6/im 004957.jpg,6,6,6
C:/Users/tuana/Project_SLC/alldata/val/6/im 004958.jpg,6,6,12
C:/Users/tuana/Project_SLC/alldata/val/6/im 004959.jpg,6,6,6
C:/Users/tuana/Project_SLC/alldata/val/6/im 004960.jpg,6,6,6
C:/Users/tuana/Project_SLC/alldata/val/6/im 004961.jpg,6,6,6
C:/Users/tuana/Project_SLC/alldata/val/6/im 004962.jpg,6,6,6
C:/Users/tuana/Project_SLC/alldata/val/6/im 004963.jpg,6,6,6
C:/Users/tuana/Project_SLC/alldata/val/6/im 004964.jpg,6,6,6
C:/Users/tuana/Project_SLC/alldata/val/6/im 004965.jpg,6,6,6
C:/Users/tuana/Project_SLC/alldata/val/6/im 004966.jpg,6,6,6
C:/Users/tuana/Project_SLC/alldata/val/6/im 004967.jpg,6,6,6
C:/Users/tuana/Project_SLC/alldata/val/6/im 004968.jpg,6,6,6
C:/Users/tuana/Project_SLC/alldata/val/6/im 004969.jpg,6,6,6
C:/Users/tuana/Project_SLC/alldata/val/6/im 004970.jpg,6,6,6
C:/Users/tuana/Project_SLC/alldata/val/6/im 004971.jpg,6,6,6
C:/Users/tuana/Project_SLC/alldata/val/6/im 004972.jpg,6,6,6
C:/Users/tuana/Project_SLC/alldata/val/6/im 004973.jpg,6,6,6
C:/Users/tuana/Project_SLC/alldata/val/6/im 004974.jpg,6,6,6
C:/Users/tuana/Project_SLC/alldata/val/6/im 004975.jpg,6,6,6
C:/Users/tuana/Project_SLC/alldata/val/6/im 004976.jpg,6,6,6
C:/Users/tuana/Project_SLC/alldata/val/6/im 004977.jpg,6,6,6
C:/Users/tuana/Project_SLC/alldata/val/6/im 004978.jpg,6,6,6
C:/Users/tuana/Project_SLC/alldata/val/6/im 004979.jpg,6,6,6
C:/Users/tuana/Project_SLC/alldata/val/6/im 004980.jpg,6,6,16
C:/Users/tuana/Project_SLC/alldata/val/6/im 004981.jpg,6,6,12
C:/Users/tuana/Project_SLC/alldata/val/6/im 004982.jpg,6,6,6
C:/Users/tuana/Project_SLC/alldata/val/6/im 004983.jpg,6,6,6
C:/Users/tuana/Project_SLC/alldata/val/6/im 004984.jpg,6,6,6
C:/Users/tuana/Project_SLC/alldata/val/6/im 004985.jpg,6,6,6
C:/Users/tuana/Project_SLC/alldata/val/6/im 004986.jpg,6,6,6
C:/Users/tuana/Project_SLC/alldata/val/6/im 004987.jpg,6,6,6
C:/Users/tuana/Project_SLC/alldata/val/6/im 004988.jpg,6,6,6
